file_name,P_bins,P,cluster1,cluster2,is_R,is_EL,is_LHD,is_X,is_H1,is_H3,is_H5,is_NS,is_E,i_hm2/i_hm1,i_hm3/i_hm1,i_hm4/i_hm1,i_hm5/i_hm1,i_thd,P_F,Label,Is_test
1390,3,133.4083239672,3,3,0,0,0,1,0,0,1,0,0,0.00885142179231083,0.5010894677935779,0.011492642918789963,0.20137247221979868,0.5446662734362827,0.321372883638987,Microwave,0
1391,4,726.5720303526,0,3,1,0,0,0,0,0,1,0,0,0.05767091688413732,0.2500056229538857,0.026149701105815253,0.06318336091715833,0.2694437758853939,0.9468366451253178,Microwave,0
1392,4,722.1682454886002,0,3,1,0,0,0,0,0,1,0,0,0.0602486281890256,0.24878773770840695,0.025443007079156556,0.06394005035213922,0.2689139204489485,0.9466801848584101,Microwave,0
1393,4,727.5855565784,0,3,1,0,0,0,0,0,1,0,0,0.0605354912453604,0.2483805166621824,0.025617150814154246,0.06347880802805059,0.2687433691550759,0.9482241260704468,Microwave,0
1394,4,726.5771030502001,0,3,1,0,0,0,0,0,1,0,0,0.062081001881932676,0.2479436058479076,0.025817012313377626,0.06345513893268848,0.26869653250539977,0.9481740141497644,Microwave,0
1395,3,157.15884288040002,3,3,0,0,0,1,0,0,1,0,0,0.03072151731390241,0.4442918819530329,0.03163487979522981,0.19452991372752174,0.49251809744885294,0.3881047852518147,Microwave,0
1396,4,726.3613524338,0,3,1,0,0,0,0,0,1,0,0,0.06344551088684224,0.24722716407141385,0.025426793681330197,0.06302029837184604,0.2682335257680132,0.9491256027639356,Microwave,0
1397,4,724.0979919988,0,3,1,0,0,0,0,0,1,0,0,0.06137159961305124,0.2481365109355428,0.02476963074557204,0.06289455030454079,0.2685174194587509,0.9493289196659348,Microwave,0
1398,4,724.5889882401999,0,3,1,0,0,0,0,0,1,0,0,0.061266182656207285,0.24776227013851526,0.02481137434252993,0.062615464036126,0.2680694414343617,0.9495735818060529,Microwave,0
1399,4,722.4680024714,0,3,1,0,0,0,0,0,1,0,0,0.06454729549981605,0.24586378347328156,0.025239157404751446,0.06362568193955377,0.2673100830399762,0.9492192862966802,Microwave,0
1400,4,595.6228281091999,0,2,1,0,0,0,0,1,0,0,0,0.00027669595484073543,0.1423826891864925,0.00025900572925275793,0.045258049927545486,0.1506831081252152,0.9896191429699224,Vacuum,1
1401,4,599.8423055512001,0,2,1,0,0,0,0,1,0,0,0,0.0006300942781172481,0.14050075519218608,0.00033099087200310934,0.04614428466301194,0.14917570313371356,0.9901047230553968,Vacuum,1
1402,3,476.46920110800005,0,2,1,0,0,0,0,1,0,0,0,0.00019634266862835433,0.15279719817464285,0.0004259750469463258,0.029306058732239158,0.15668298405870296,0.9902430741448874,Vacuum,0
1403,3,471.4751133464,0,2,1,0,0,0,0,1,0,0,0,0.00039389052825884415,0.15146114622228235,0.00022599772100796698,0.028041089179601717,0.1553118153623749,0.9905797076972772,Vacuum,0
1404,3,472.48801482960005,0,2,1,0,0,0,0,1,0,0,0,0.0004096944618482076,0.14970936521654768,0.00039745439996765496,0.028858664526564926,0.15376191280075446,0.9906442876817679,Vacuum,0
1405,3,469.68369795800004,0,2,1,0,0,0,0,1,0,0,0,9.494332583704764e-05,0.14827367548051545,9.000792453121724e-05,0.030433007875501145,0.15266351050376695,0.9911427181037836,Vacuum,0
1406,3,471.31020139260005,0,2,1,0,0,0,0,1,0,0,0,0.00031237599539959233,0.14830706682905387,0.0002320348308614536,0.02933408852837825,0.15247712363396868,0.9910466596617828,Vacuum,0
1407,4,601.6462133122,0,2,1,0,0,0,0,1,0,0,0,0.00025172944841151226,0.13821986523006305,0.00023812831972015903,0.04589310665240389,0.1468322640578257,0.9905843889770144,Vacuum,1
1408,4,603.2666364266,0,2,1,0,0,0,0,1,0,0,0,0.0005249138507266402,0.1379930305916924,0.0003537161155512528,0.045999480186538384,0.14662948107465118,0.9906442964902008,Vacuum,1
1409,4,603.3705034214,0,2,1,0,0,0,0,1,0,0,0,0.0002784997344320881,0.1365817130463815,0.00038929750984850655,0.04624718029484813,0.14536213334527773,0.9908606755176518,Vacuum,1
1410,2,109.88594483599998,1,0,0,1,0,0,0,0,0,0,0,0.009287798274766987,0.8604489982403815,0.0129668863674159,0.6173514220661007,1.157239917428728,0.6062075402767824,Washing Machine,0
1411,3,132.0735129786,1,0,0,1,0,0,0,0,0,0,0,0.010694246116672624,0.8487469028940275,0.016636963126042518,0.5918074980491145,1.1226635609931728,0.6184570215403906,Washing Machine,0
1412,2,108.3531361528,1,0,0,1,0,0,0,0,0,0,0,0.009522253108435436,0.8614693467522847,0.014574066418600562,0.6183953821849499,1.1609353933223059,0.6094263814309314,Washing Machine,0
1413,2,100.060219657,1,0,0,1,0,0,0,0,0,0,0,0.010146016526477607,0.8673301349601323,0.01623532837148864,0.6314987747665892,1.1812785284154466,0.6045590974122242,Washing Machine,0
1414,2,120.55837318000002,1,0,0,1,0,0,0,0,0,0,0,0.017706479179474294,0.8530494870619802,0.025731493987301908,0.5996936990713441,1.1344042759180024,0.6123747790952989,Washing Machine,0
1415,2,70.15475048660001,0,2,1,0,0,0,0,1,0,0,0,0.0012190950336714846,0.13716192676630193,0.0010465229758266877,0.029000256016283463,0.1407435114542232,0.9808255671717601,Air Conditioner,0
1416,2,70.25747817279999,0,2,1,0,0,0,0,1,0,0,0,0.0006109668895645571,0.13659180693386666,0.0007178686247203966,0.028213247793640612,0.1399960913473969,0.9810950999870972,Air Conditioner,0
1417,2,70.2975198278,0,2,1,0,0,0,0,1,0,0,0,0.0014925325192463245,0.13743975353859894,0.0006249945743243737,0.028330500248866068,0.14086210749111272,0.9813073576161429,Air Conditioner,0
1418,2,70.3050571876,0,2,1,0,0,0,0,1,0,0,0,0.0014132083175110784,0.13708102383601878,0.0005110879303696675,0.02760150659168209,0.14034514315888771,0.9815771477012236,Air Conditioner,0
1419,2,70.2789043248,0,2,1,0,0,0,0,1,0,0,0,0.001252749659467132,0.13737196543409974,0.0009352905421192793,0.027685852542408323,0.14065908085228945,0.9813077496344242,Air Conditioner,0
1420,2,70.06051659500001,0,2,1,0,0,0,0,1,0,0,0,0.0006012717175289594,0.1373461415574409,0.0006847218898147207,0.027514058030537854,0.14056650683114094,0.9813833107229704,Air Conditioner,0
1421,2,68.92360887560001,0,2,1,0,0,0,0,1,0,0,0,0.004388696238322415,0.13591897816736828,0.0008834348173697069,0.0274977283312128,0.13912172743946666,0.9826401625803138,Air Conditioner,0
1422,2,68.8509617958,0,2,1,0,0,0,0,1,0,0,0,0.004906138893834932,0.13541860848807102,0.0013828799900905196,0.02780843409728818,0.13873636869181574,0.9830781664017753,Air Conditioner,0
1423,2,68.99441874060001,0,2,1,0,0,0,0,1,0,0,0,0.0038319307838219157,0.1351030547291797,0.0008800949322023301,0.02732799100186943,0.1382573291882844,0.9829121495967372,Air Conditioner,0
1424,2,75.58310217340001,0,1,1,0,0,0,1,0,0,0,0,0.0008683843098983004,0.09821480147320052,0.002034410187364133,0.03506368762855118,0.10549452604190787,0.9913230517375302,Air Conditioner,0
1425,2,74.557702096,0,1,1,0,0,0,1,0,0,0,0,0.0012729583138522851,0.10015500397528644,0.0019735187589708662,0.036229011929981784,0.10772833941576572,0.9926458239769462,Air Conditioner,0
1426,2,69.0261290772,0,2,1,0,0,0,0,1,0,0,0,0.001540633540975757,0.10979221661930784,0.0025725360509204105,0.039932288189400346,0.11809054147220713,0.9947991387217232,Air Conditioner,0
1427,2,70.95622563159999,0,2,1,0,0,0,0,1,0,0,0,0.0019910503974459206,0.10581366791770024,0.0023193800943456648,0.0386011932766379,0.11390563305354286,0.9948874553655846,Air Conditioner,0
1428,2,73.69201136619999,0,1,1,0,0,0,1,0,0,0,0,0.0006400041461523935,0.1015708801065462,0.0024201611742530322,0.03773812665255048,0.10964218181582053,0.9935347248986276,Air Conditioner,0
1429,2,64.11777177319999,0,2,1,0,0,0,0,1,0,0,0,0.0005697857726807639,0.1122819110583381,0.001475875189661803,0.04497048606994082,0.12217366739436787,0.9924378804584829,Air Conditioner,0
1430,2,63.7367945388,0,2,1,0,0,0,0,1,0,0,0,0.0005528840854494644,0.11274239164016606,0.0014614970643127426,0.04418785285325879,0.1224189296692063,0.9919422695973982,Air Conditioner,0
1431,2,67.9773457588,0,1,1,0,0,0,1,0,0,0,0,0.0004018851656105338,0.10350996496740236,0.0013294949242515447,0.040240528042238766,0.11218093639970893,0.9949916963863056,Air Conditioner,0
1432,2,65.060637547,0,2,1,0,0,0,0,1,0,0,0,0.0009363899121521953,0.11178555502309497,0.0008556146496742314,0.041156038112173714,0.12029297096003845,0.9928470357342304,Air Conditioner,0
1433,2,64.67107033180001,0,2,1,0,0,0,0,1,0,0,0,0.0012499955599538939,0.11060859199577266,0.0013114880827605204,0.041622028558719985,0.11939704295418825,0.9925817043635832,Air Conditioner,0
1434,2,46.90602195980001,0,1,1,0,0,0,1,0,0,0,0,0.0017053286804749929,0.021705170172398848,0.0006412824973635657,0.016603179203798786,0.030332587055829544,0.9894243942161076,Incandescent Light Bulb,0
1435,2,46.986772200000004,0,1,1,0,0,0,1,0,0,0,0,0.0008060158253394938,0.0214026825496983,0.0008350939508181191,0.01636492120831572,0.03003986264967109,0.9895110626170804,Incandescent Light Bulb,0
1436,2,46.9845294158,0,1,1,0,0,0,1,0,0,0,0,0.000963671736864366,0.0212501457375799,0.0005486133329311384,0.01676953135397325,0.030125791024790436,0.9895186961121001,Incandescent Light Bulb,0
1437,2,46.7578425502,0,1,1,0,0,0,1,0,0,0,0,0.000776535157143801,0.02124487731437857,0.00035529498112917083,0.01701820448864359,0.03018191211708368,0.9894732157465934,Incandescent Light Bulb,0
1438,0,5.2640605094,1,0,0,1,0,0,0,0,0,0,0,0.016152655809675686,0.8076513865935748,0.011836793257250079,0.4411490817954329,1.0144514525569703,0.548299920125057,Compact Fluorescent Lamp,0
1439,0,5.785663721000001,1,0,0,1,0,0,0,0,0,0,0,0.006512122975324352,0.7924603051476079,0.0008802501461809727,0.42553947309548906,0.9918492400439854,0.5698393067147461,Compact Fluorescent Lamp,0
1440,0,5.693038828,1,0,0,1,0,0,0,0,0,0,0,0.007465583639322726,0.7902385554794256,0.005888233542074567,0.4225559092816583,0.9854495261859646,0.5625129582244803,Compact Fluorescent Lamp,0
1441,0,5.928056156,1,0,0,1,0,0,0,0,0,0,0,0.002485024711631561,0.787436797877508,0.0009626902345582043,0.4207821983460812,0.9782802711272974,0.5708113117532849,Compact Fluorescent Lamp,0
1442,0,5.9595799142,1,0,0,1,0,0,0,0,0,0,0,0.0013221153766121189,0.7833047851140205,0.0025421638431363342,0.4128823045107951,0.9626496855972041,0.5740421987730001,Compact Fluorescent Lamp,0
1443,0,16.847562102199998,3,2,0,0,0,1,0,1,0,0,0,0.0018694587483848199,0.04697681316239307,0.0010710840404545368,0.03301754988945317,0.0621617956412633,0.7535608925319696,Fan,0
1444,0,16.837729126600006,3,2,0,0,0,1,0,1,0,0,0,0.0024583464537600423,0.04693904112879498,0.0011648448598969205,0.032981684649186806,0.06224254804211653,0.7545892076746946,Fan,0
1445,0,16.8920824644,3,2,0,0,0,1,0,1,0,0,0,0.002392578725628726,0.04691671363150645,0.001141562836110147,0.03294176382835285,0.0620602636148128,0.7558724660452534,Fan,0
1446,0,16.8759566024,3,2,0,0,0,1,0,1,0,0,0,0.003169692338984484,0.046778749054777614,0.0009393469390926711,0.033763723848217485,0.06252297810557272,0.7557565456059265,Fan,0
1447,0,17.049995268,3,2,0,0,0,1,0,1,0,0,0,0.0029964052723648192,0.048144917125368364,0.001016382097248377,0.033221111854974464,0.0630492273920229,0.7609613090611578,Fan,0
1448,1,21.4738156724,0,1,1,0,0,0,1,0,0,0,0,0.0007443942335988343,0.028177982864683263,0.0007186442652638548,0.0165286182045411,0.0381460293818549,0.8812479740395698,Fan,0
1449,1,21.5780812704,0,1,1,0,0,0,1,0,0,0,0,0.00041887127556913963,0.028400540372835494,0.0006194482292051803,0.016205632661663763,0.038253724756638935,0.8831169183510632,Fan,0
1450,1,21.726316282,0,1,1,0,0,0,1,0,0,0,0,0.00039103942388477806,0.027811592713938814,0.0006912799839227598,0.016384721745430767,0.0377941551187268,0.884821943357486,Fan,0
1451,1,21.5305329092,0,1,1,0,0,0,1,0,0,0,0,0.0008982472326595148,0.02807407506544261,0.0006008939645356817,0.016687507424575854,0.03828450531214759,0.8814641444657302,Fan,0
1452,1,21.491894788200003,0,1,1,0,0,0,1,0,0,0,0,0.0008094867015839144,0.02828013875519055,0.0006707718117332957,0.016427678266606356,0.038225940407551166,0.8810796824205268,Fan,0
1453,0,17.831636201000006,3,2,0,0,0,1,0,1,0,0,0,0.0014953856608320366,0.05572271411536831,0.0017895140341122192,0.033181063230239415,0.06873547616198303,0.7847226182043742,Fan,0
1454,0,18.5684693382,3,2,0,0,0,1,0,1,0,0,0,0.0027045692707534496,0.06041956134684182,0.002367140108424896,0.033595970208892746,0.07265740590344835,0.8064440943854793,Fan,0
1455,0,17.384242353199998,3,2,0,0,0,1,0,1,0,0,0,0.0012715772414999145,0.0531994178410649,0.0013082912509464395,0.0325580371155009,0.06655468177789307,0.7719709781960767,Fan,0
1456,0,17.481312809000002,3,2,0,0,0,1,0,1,0,0,0,0.0021920430842958644,0.0528031887426939,0.0019063310919528991,0.0332271166144375,0.06663422128154699,0.7744685755183955,Fan,0
1457,0,17.3033046046,3,2,0,0,0,1,0,1,0,0,0,0.002421828870925235,0.051213064625652456,0.0013604300249398652,0.03189115668585939,0.06475500631500321,0.7683771636105088,Fan,0
1458,2,50.104517012399995,0,1,1,0,0,0,1,0,0,0,0,0.0005125375421771802,0.05381070641812346,0.000303063009714387,0.0202753065983428,0.057850065429477175,0.9857487996056268,Fan,0
1459,2,49.7476682548,0,1,1,0,0,0,1,0,0,0,0,0.00022247202948689966,0.05463794502158028,0.00018367767447436518,0.021006569826984182,0.05890620915274904,0.9857860568313884,Fan,0
1460,2,50.0558794834,0,1,1,0,0,0,1,0,0,0,0,0.00035472227841502944,0.05206034646364638,0.0003950335772441333,0.020606298064807183,0.056442400573693687,0.9871480387669879,Fan,0
1461,2,50.0517014376,0,1,1,0,0,0,1,0,0,0,0,0.00037455187860711294,0.05263187012501738,0.0004340772037449793,0.020300487652279795,0.056803424856276964,0.9873432286097836,Fan,0
1462,2,49.7222471018,0,1,1,0,0,0,1,0,0,0,0,0.0005150693614909745,0.053528024976880126,9.804335164615284e-05,0.020381205233315464,0.05764105201253436,0.9872075556247704,Fan,0
1463,1,31.511739506600005,0,1,1,0,0,0,1,0,0,0,0,0.0014730391369636305,0.03042115496137378,0.0026402962849198896,0.02767676943171047,0.04414681268340544,0.9658305403573813,Fan,0
1464,1,31.202992537800004,0,1,1,0,0,0,1,0,0,0,0,0.0002988918180373569,0.030881871585358437,0.0009611683933773734,0.0274061888058758,0.044056194008516916,0.9649361351408424,Fan,0
1465,1,31.3031878034,0,1,1,0,0,0,1,0,0,0,0,0.00020162502340597769,0.031076485229211886,0.0006905120596940669,0.02671485300967545,0.04379881743650713,0.9643549869843716,Fan,0
1466,1,31.046548954000002,0,1,1,0,0,0,1,0,0,0,0,0.0008192298772571325,0.030905551193482775,0.001868733314046845,0.026905225330015232,0.043933472420908996,0.9637709257137149,Fan,0
1467,1,30.9432405016,0,1,1,0,0,0,1,0,0,0,0,0.000628420586183185,0.031183411333468983,0.0016412581704511034,0.028116727938237038,0.045049669993598364,0.9632675198934738,Fan,0
1468,1,40.0897514926,0,1,1,0,0,0,1,0,0,0,0,8.95968543690409e-05,0.02587522168788924,0.000605053196225987,0.018695445854251477,0.033598926907355435,0.994514061253434,Fan,0
1469,1,40.2581896242,0,1,1,0,0,0,1,0,0,0,0,0.002287642269991764,0.025266077891837654,0.0021216092478800255,0.019231270499891352,0.033595482330579705,0.9946171467669904,Fan,0
1470,1,39.7177079134,0,1,1,0,0,0,1,0,0,0,0,0.0014070045578156087,0.02522806222619096,0.0019652083359364644,0.018628157667664718,0.03295001210495856,0.9945381539528454,Fan,0
1471,1,39.578277282399995,0,1,1,0,0,0,1,0,0,0,0,0.0007859855873311862,0.0259002362321044,0.001896993193354129,0.01916662478086927,0.034027188491405916,0.9943660432546813,Fan,0
1472,1,39.423221020999996,0,1,1,0,0,0,1,0,0,0,0,0.001298937484862574,0.025504725178757327,0.0010424250972397473,0.019572663169408814,0.033987269195503114,0.9941860784103362,Fan,0
1473,2,68.90106398759997,0,2,1,0,0,0,0,1,0,0,0,0.010388301762956392,0.060806134887439335,0.0013810981139404561,0.06879160638611759,0.09823373561983607,0.9536135465400054,Fridge,0
1474,2,86.7264815846,0,1,1,0,0,0,1,0,0,0,0,0.006636368321585657,0.05466662678084546,0.0018483112926740925,0.060140944311806985,0.08637940706254224,0.9755209444530004,Fridge,0
1475,2,87.1375242564,0,1,1,0,0,0,1,0,0,0,0,0.009300240390050415,0.05184438734370205,0.001974590416399967,0.060157532419961024,0.08508887517525365,0.9760155561593432,Fridge,0
1476,2,71.4508283064,0,2,1,0,0,0,0,1,0,0,0,0.01317331749531495,0.061528217990430976,0.0038608767792946944,0.06972230109333016,0.09933143418478356,0.9593017715698312,Fridge,0
1477,2,70.1108697486,0,2,1,0,0,0,0,1,0,0,0,0.01070501954408283,0.06345745049613101,0.0033545904453641004,0.0719983296060715,0.1027152346996159,0.9564338186963076,Fridge,0
1478,4,633.054821049,0,1,1,0,0,0,1,0,0,0,0,0.0005365865751987183,0.0178893667382474,0.00040107590665836566,0.015076168999747397,0.026948425799858417,0.9973857354217184,Heater,1
1479,4,634.7718967854,0,1,1,0,0,0,1,0,0,0,0,0.0007094347313774287,0.018038672502435148,0.000411868745167446,0.014891980680827378,0.027025364806693892,0.9973889381387095,Heater,1
1480,4,634.6331985738,0,1,1,0,0,0,1,0,0,0,0,0.0009795821261875523,0.017808915805424274,0.00041297602286832617,0.01448350065775501,0.026359527136463046,0.9973688720102863,Heater,1
1481,4,636.0932415156,0,1,1,0,0,0,1,0,0,0,0,0.0004905109247353031,0.01804167127776473,0.0001346130004182188,0.014500523353385662,0.02667794043339512,0.997344410585664,Heater,1
1482,4,636.7108534128,0,1,1,0,0,0,1,0,0,0,0,0.0008429185650476659,0.01806030833998214,0.00011156619585416722,0.014419980105252429,0.026613904406362503,0.9973604398734982,Heater,1
1483,4,665.9598494148,0,3,1,0,0,0,0,0,1,0,0,0.07870312081347318,0.31412430411363945,0.03142758036172882,0.10183040702193276,0.34559486807823153,0.9343467449103052,Microwave,1
1484,4,671.2791636075999,0,3,1,0,0,0,0,0,1,0,0,0.06205424698029849,0.3193626837590493,0.02609175649783797,0.10231646335928676,0.34660934680289385,0.934743047507497,Microwave,1
1485,4,664.7492108658,0,3,1,0,0,0,0,0,1,0,0,0.0724656565488582,0.31432571658089475,0.029737058830495613,0.10009568687938047,0.3438139849042049,0.935498219864147,Microwave,1
1486,4,672.2902386006,0,3,1,0,0,0,0,0,1,0,0,0.07045761808493907,0.3131807428084644,0.027842086567981712,0.1045975847438166,0.3435095689858829,0.9354522309558496,Microwave,1
1487,4,668.1655346041999,0,3,1,0,0,0,0,0,1,0,0,0.07264906077474861,0.31403441448393377,0.028915186735325112,0.10273310586561127,0.34420113035253785,0.9356014725527309,Microwave,1
1488,4,679.7239325454002,0,3,1,0,0,0,0,0,1,0,0,0.06114916012884476,0.31696902555658096,0.024477476568521263,0.10725633393840586,0.3457151169535028,0.9344268707221028,Microwave,1
1489,4,675.2879593350001,0,3,1,0,0,0,0,0,1,0,0,0.06921718650170705,0.3120155419089053,0.02645447544645445,0.10686242924749094,0.34281561302013897,0.9355295667514176,Microwave,1
1490,4,672.9606712372,0,3,1,0,0,0,0,0,1,0,0,0.06703148052802804,0.3130322047382264,0.026151940280093273,0.10517130394902176,0.34273435198349866,0.9360488212161812,Microwave,1
1491,4,672.6209556508,0,3,1,0,0,0,0,0,1,0,0,0.0658791274376801,0.3131295518091022,0.025707860662080757,0.1051821405059342,0.3425270350221675,0.9364273477214636,Microwave,1
1492,4,672.8995030856,0,3,1,0,0,0,0,0,1,0,0,0.06421898200346315,0.3134668920720103,0.025429749943249525,0.10474420931741432,0.3424310517765949,0.9364257994580382,Microwave,1
1493,4,596.6067822382,0,2,1,0,0,0,0,1,0,0,0,0.00039373068591983765,0.16547048446105614,0.00024747536234644965,0.022958046662700533,0.16849489649896765,0.9833742124262476,Vacuum,0
1494,4,594.7119935128,0,2,1,0,0,0,0,1,0,0,0,0.00019948345140837363,0.16373148006003602,0.0003950521495567667,0.02180342315048799,0.16664194756172554,0.9836750481144424,Vacuum,0
1495,4,596.9711390332002,0,2,1,0,0,0,0,1,0,0,0,0.00021264258884051327,0.15973018705464306,0.0004315309205229215,0.022022770208947547,0.16268331490905125,0.984703718362979,Vacuum,0
1496,4,597.0976508064,0,2,1,0,0,0,0,1,0,0,0,0.0006310861876658429,0.1583241067858889,7.836106008196672e-05,0.021505505168132825,0.16121343736519209,0.9850014652827954,Vacuum,0
1497,4,591.6738768253998,0,2,1,0,0,0,0,1,0,0,0,0.00037117625231612364,0.1573719738381298,0.0003679817819200676,0.0216945660952046,0.16028800085026534,0.9852979402192366,Vacuum,0
1498,3,424.7310875386,3,2,0,0,0,1,0,1,0,0,0,0.0004957427365786481,0.05198564500595888,0.0004158455515450649,0.009260411824451227,0.055171242387792564,0.7561925813957182,Washing Machine,0
1499,3,417.57108004559996,3,2,0,0,0,1,0,1,0,0,0,0.0013889794586699985,0.051689643542677084,0.00030427657080767887,0.009167176949821144,0.05487238121591529,0.7529139641645579,Washing Machine,0
1500,3,418.63120193739996,3,2,0,0,0,1,0,1,0,0,0,0.000942662383397866,0.052003530967073296,0.00045219035570416924,0.009106328769472162,0.05522510363999018,0.7537367262822638,Washing Machine,0
1501,3,414.0268615676,3,2,0,0,0,1,0,1,0,0,0,0.0005397199242707784,0.05151181164122428,0.0002934056813102223,0.009359967436901487,0.054740277762589086,0.7510790196492553,Washing Machine,0
1502,3,408.8102025662,3,2,0,0,0,1,0,1,0,0,0,0.0007954256945881485,0.05131352095383147,0.0001820378942292288,0.009325297741438915,0.05457549701086823,0.7459144501073031,Washing Machine,0
1503,1,32.404962153,0,1,1,0,0,0,1,0,0,0,0,0.000513071472890886,0.09972347715143623,0.0007858259005119838,0.02430497018466545,0.10269282910537647,0.9938873840803676,Air Conditioner,1
1504,1,32.3647490398,0,1,1,0,0,0,1,0,0,0,0,0.0007983906403438872,0.1004985854776738,0.0009554135186727168,0.025144343670917616,0.10365025262769978,0.9938689206184672,Air Conditioner,1
1505,1,32.256562902199995,0,1,1,0,0,0,1,0,0,0,0,0.0016224990610238144,0.10037304564726476,0.0008569586641214898,0.02521403738148416,0.10354780658110456,0.9938038098628794,Air Conditioner,1
1506,1,32.2641002302,0,1,1,0,0,0,1,0,0,0,0,0.002054956342146269,0.10006747956978558,0.0007224758102045041,0.024609856268495208,0.10310711476503713,0.9938179286926248,Air Conditioner,1
1507,1,32.2971157762,0,1,1,0,0,0,1,0,0,0,0,0.0016563713508090587,0.10031390052671547,0.0011838400458842179,0.025029327526892943,0.10344571393576192,0.9937369274682364,Air Conditioner,1
1508,1,32.4307964362,0,1,1,0,0,0,1,0,0,0,0,0.0011563056311208414,0.10144364785337184,0.0008839324786801006,0.02450824238915513,0.10442200894927924,0.9939876355367138,Air Conditioner,1
1509,1,32.416273953,0,1,1,0,0,0,1,0,0,0,0,0.0007771231081250918,0.10197504294207724,0.0009286186459190063,0.024634561369423543,0.10495055757884998,0.993931937046057,Air Conditioner,1
1510,1,32.4454046192,0,1,1,0,0,0,1,0,0,0,0,0.0009719697149340338,0.10071463323551798,0.0009423863152188328,0.02427886390179004,0.10364200197961483,0.9938659730736866,Air Conditioner,1
1511,1,32.4202244426,0,1,1,0,0,0,1,0,0,0,0,0.0011737768876126373,0.1003179155773974,0.0010388935373934363,0.02450838709519823,0.10331619463313878,0.9938660876846735,Air Conditioner,1
1512,1,32.418502183600005,0,1,1,0,0,0,1,0,0,0,0,0.0011840535024549893,0.09978769810849236,0.0010189968117525706,0.024347082990119416,0.10276626506759072,0.9938368196010188,Air Conditioner,1
1513,1,29.8507382208,0,1,1,0,0,0,1,0,0,0,0,0.0015225175110037993,0.11149060372325877,0.0015845302144691202,0.04411925861079839,0.12029677758990227,0.9577356419672716,Air Conditioner,1
1514,1,27.0829024838,0,1,1,0,0,0,1,0,0,0,0,0.001987607818468236,0.11627448434873475,0.0016855235856422074,0.047170308422455065,0.1260333199505944,0.9392570323646408,Air Conditioner,1
1515,1,29.6424216768,0,1,1,0,0,0,1,0,0,0,0,0.0005819707323547909,0.11084899441148582,0.0007746816815640497,0.04411817406672223,0.11974770055616135,0.9555812136485096,Air Conditioner,1
1516,1,27.999424601399998,0,1,1,0,0,0,1,0,0,0,0,0.00028747750952877796,0.1145418627023101,0.0003814384410663132,0.044947972402359836,0.1235038686589388,0.9445875013645196,Air Conditioner,1
1517,1,27.3809792292,0,1,1,0,0,0,1,0,0,0,0,0.00016426578248114276,0.11568979786941375,0.00035585686179143264,0.045627375774376415,0.12482842952613092,0.940043169502576,Air Conditioner,1
1518,1,27.144877301799998,0,1,1,0,0,0,1,0,0,0,0,0.0010575621993329936,0.1145009498950216,0.0010357033109188141,0.045750915915391016,0.12372693773632325,0.9377846864776852,Air Conditioner,1
1519,1,26.6754164998,0,1,1,0,0,0,1,0,0,0,0,0.0018610048090892074,0.11503047185670165,0.0012878792108393436,0.04609704130105058,0.1243928937120281,0.9343420587440822,Air Conditioner,1
1520,1,26.9115448198,0,1,1,0,0,0,1,0,0,0,0,0.0015425384585593526,0.11456398307981505,0.0015530480771255744,0.04587081741026365,0.12388047779710633,0.9356691973728842,Air Conditioner,1
1521,1,29.589015911600004,0,1,1,0,0,0,1,0,0,0,0,0.000715105474735504,0.11348213671233777,0.0009920999152619662,0.04670420767996706,0.12309251879455095,0.9540476004866644,Air Conditioner,1
1522,1,30.8251608644,0,1,1,0,0,0,1,0,0,0,0,0.002749645170391429,0.03245142468242132,0.0004882246595883959,0.02313178538160614,0.04049484353363594,0.9877883648016164,Incandescent Light Bulb,0
1523,1,30.753506973600008,0,1,1,0,0,0,1,0,0,0,0,0.0020852383973742586,0.032737180336745206,0.00034992039290471065,0.02399736301941573,0.041125755657325735,0.9874284674063124,Incandescent Light Bulb,0
1524,1,30.830259201,0,1,1,0,0,0,1,0,0,0,0,0.0012916638514502453,0.03302175875081402,0.0006422862688845655,0.02485771226534385,0.04176589013878482,0.9873064911106274,Incandescent Light Bulb,0
1525,1,30.7949326448,0,1,1,0,0,0,1,0,0,0,0,0.001036106525837098,0.033038279138467436,0.0010958246751037641,0.024387418250221258,0.041547163110979515,0.9873466869193992,Incandescent Light Bulb,0
1526,1,30.787161121400004,0,1,1,0,0,0,1,0,0,0,0,0.0009203381538948674,0.03314840273578043,0.0010786404377685754,0.024415182177644396,0.04161210259907086,0.98744224841059,Incandescent Light Bulb,0
1527,0,4.0067598716,1,0,0,1,0,0,0,0,0,0,0,0.004003545178059765,0.8440903141132415,0.004293570276973079,0.44282349170001095,1.086126542156357,0.5292857318240107,Compact Fluorescent Lamp,1
1528,0,4.1105593416,1,0,0,1,0,0,0,0,0,0,0,0.008017313977300626,0.8384692759855418,0.007600419451992762,0.4363859201801383,1.081827729958899,0.5330245070730918,Compact Fluorescent Lamp,1
1529,0,4.1653893362000005,1,0,0,1,0,0,0,0,0,0,0,0.006797402753302319,0.8336680590623123,0.009295419149559432,0.4304959179505009,1.074191635354656,0.5354229377228193,Compact Fluorescent Lamp,1
1530,0,4.4725933872,1,0,0,1,0,0,0,0,0,0,0,0.0011536954363146478,0.8150653063795735,0.003836656380560485,0.4180744507913753,1.0486751681340445,0.5591002857497052,Compact Fluorescent Lamp,1
